customer_id,has_partner,has_dependents
7989-VCQOH,Yes,Yes
5049-GLYVG,No,No
4199-QHJNM,Yes,No
8882-TLVRW,Yes,Yes
5883-GTGVD,No,No
5135-GRQJV,Yes,No
2384-OVPSA,No,No
1371-WEPDS,Yes,No
3580-GICBM,Yes,Yes
4817-QRJSX,No,No
9730-DRTMJ,Yes,No
4686-UXDML,No,No
3349-ANQNH,No,No
2398-YPMUR,Yes,No
0932-YIXYU,No,No
7480-SPLEF,Yes,Yes
7636-XUHWW,No,No
1431-CYWMH,Yes,Yes
5937-EORGB,Yes,No
6349-JDHQP,No,No
5539-HIVAK,Yes,No
5847-MXBEO,No,No
9985-MWVIX,No,No
4583-PARNH,Yes,No
1116-FRYVH,Yes,Yes
1421-HCERK,Yes,No
9633-XQABV,No,No
0716-BQNDX,No,No
1265-XTECC,Yes,No
1183-CANVH,Yes,No
1972-XMUWV,Yes,No
8679-LZBMD,Yes,No
3407-JMJQQ,Yes,Yes
6252-DFGTK,Yes,No
1539-LNKHM,No,No
8645-KOMJQ,Yes,Yes
0289-IVARM,No,No
9761-XUJWD,No,No
4057-FKCZK,Yes,Yes
4291-TPNFG,Yes,No
6087-YPWHO,Yes,No
3090-QFUVD,No,No
2237-ZFSMY,No,No
1722-LDZJS,Yes,Yes
1818-ESQMW,No,No
4871-JTKJF,No,No
1415-YFWLT,No,No
7401-RUBNK,Yes,No
0506-YLVKJ,Yes,Yes
8661-BOYNW,Yes,No
6711-VTNRE,No,No
4815-GBTCD,Yes,No
2805-AUFQN,No,No
0980-PVMRC,Yes,Yes
7233-DRTRF,Yes,No
3500-RMZLT,No,No
3873-NFTGI,No,No
1162-ECVII,Yes,No
7048-GXDAY,No,No
8571-ZCMCX,Yes,Yes
1169-WCVAK,Yes,No
4548-SDBKE,No,No
8066-POXGX,No,No
7129-CAKJW,No,No
8695-ARGXZ,Yes,No
3570-YUEKJ,No,No
4143-OOBWZ,Yes,No
1555-HAPSU,Yes,Yes
1697-NVVGY,Yes,No
7854-EKTJL,No,Yes
8464-EETCQ,No,No
2419-FSORS,Yes,No
8132-YPVBX,No,No
9102-IAYHT,Yes,Yes
6754-LZUKA,Yes,No
3422-LYEPQ,Yes,Yes
8099-MZPUJ,Yes,Yes
0787-LHDYT,No,No
2642-DTVCO,No,No
0374-IOEGQ,No,No
4361-JEIVL,No,Yes
3197-NNYNB,No,No
3396-DKDEL,Yes,Yes
1752-OZXFY,Yes,No
9066-QRSDU,Yes,No
9112-WSNPU,No,No
9867-NNXLC,No,No
5321-NTRKC,Yes,Yes
1363-TXLSL,Yes,No
9507-EXLTT,Yes,No
3161-GETRM,Yes,Yes
0402-OAMEN,Yes,Yes
6933-VLYFX,Yes,Yes
6754-WKSHP,No,Yes
9846-GKXAS,No,No
6017-PPLPX,Yes,Yes
4976-LNFVV,Yes,No
5055-MGMGF,Yes,No
4641-FROLU,Yes,Yes
2862-JVEOY,No,No
2969-QWUBZ,No,No
9822-BIIGN,Yes,Yes
2077-MPJQO,Yes,No
1534-OULXE,Yes,Yes
7136-RVDTZ,No,No
2971-SGAFL,No,No
1480-IVEVR,Yes,No
2905-KFQUV,Yes,No
4581-SSPWD,No,No
3370-HXOPH,No,No
9391-YZEJW,No,No
9958-MEKUC,Yes,Yes
0281-CNTZX,Yes,No
6927-WTFIV,No,No
4118-CEVPF,No,No
3398-ZOUAA,Yes,No
9114-VEPUF,Yes,No
7876-BEUTG,No,No
2338-BQEZT,No,No
9873-MNDKV,No,No
0378-NHQXU,Yes,Yes
8241-JUIQO,No,No
2194-IIQOF,Yes,No
4512-ZUIYL,No,No
9631-RXVJM,No,No
9584-EXCDZ,No,No
7969-AULMZ,No,No
5093-FEGLU,Yes,No
2621-UDNLU,Yes,No
7526-IVLYU,No,No
2428-HYUNX,Yes,No
9214-EKVXR,No,No
3410-MHHUM,Yes,Yes
0568-ONFPC,Yes,Yes
0733-VUNUW,No,No
4550-EVXNY,No,Yes
2122-YWVYA,No,No
2968-SSGAA,No,No
2296-DKZFP,Yes,No
4844-JJWUY,No,No
6777-TGHTM,No,No
8909-BOLNL,No,No
6603-YRDCJ,Yes,No
3538-WZPHD,No,No
3229-USWAR,No,No
2138-VFAPZ,Yes,Yes
6131-JLWZM,No,No
4785-QRJHC,Yes,No
0269-XFESX,Yes,Yes
1709-EJDOX,Yes,Yes
4316-XCSLJ,No,Yes
8610-WFCJF,Yes,Yes
9693-XMUOB,Yes,No
0383-CLDDA,No,No
4905-JEFDW,No,No
2709-UQGNP,No,No
3549-ZTMNH,Yes,Yes
7881-INRLC,No,No
8033-ATFAS,Yes,Yes
1635-NZATJ,Yes,No
0562-HKHML,Yes,Yes
8277-RVRSV,Yes,Yes
9943-VSZUV,No,No
0117-LFRMW,Yes,Yes
6172-FECYY,Yes,Yes
7054-ENNGU,Yes,No
1455-HFBXA,Yes,No
9402-CXWPL,No,No
1628-BIZYP,No,No
1965-AKTSX,No,No
0082-LDZUE,No,No
4786-UKSNZ,No,No
5343-SGUBI,No,No
0856-NAOES,No,No
1976-AZZPJ,Yes,No
7248-VZQLC,No,No
6156-UZDLF,No,No
3099-OONVS,Yes,Yes
9500-WBGRP,No,No
5183-KLYEM,No,No
5144-PQCDZ,No,No
8514-VZHEB,Yes,Yes
6625-IUTTT,No,No
9355-NPPFS,No,No
0068-FIGTF,No,No
5965-GGPRW,Yes,Yes
8035-PWSEV,No,No
2236-HILPA,Yes,Yes
1840-BIUOG,No,No
1356-MKYSK,No,No
6080-LNESI,No,No
1830-IPXVJ,Yes,Yes
5828-DWPIL,Yes,No
8398-TBIYD,No,No
0011-IGKFF,Yes,No
4192-GORJT,Yes,No
6496-SLWHQ,No,No
9912-GVSEQ,Yes,No
2931-FSOHN,No,No
9418-RUKPH,Yes,Yes
5383-MMTWC,Yes,No
9971-ZWPBF,Yes,Yes
4712-AUQZO,No,No
9711-FJTBX,Yes,Yes
2908-ZTPNF,No,No
7240-ETPTR,Yes,No
2202-CUYXZ,No,No
5995-OIGLP,No,No
8421-WZOOW,Yes,Yes
6261-RCVNS,No,No
7951-QKZPL,Yes,Yes
1414-YADCW,Yes,No
8756-RDDLT,No,No
2862-PFNIK,No,Yes
5816-QVHRX,No,No
4430-YHXGG,No,Yes
6888-SBYAI,No,No
7395-XWZOY,No,No
7169-YWAMK,Yes,Yes
3640-PHQXK,No,No
6877-LGWXO,Yes,No
6859-RKMZJ,Yes,No
2729-VNVAP,Yes,Yes
2957-JIRMN,No,No
2049-BAFNW,No,No
3842-QTGDL,Yes,No
7163-OCEQI,Yes,Yes
9782-LGXMC,Yes,Yes
5975-BAICR,Yes,Yes
8019-ENHXU,Yes,No
5167-GBFRE,No,No
9033-EOXWV,No,No
4673-KKSLS,No,No
4853-OITSN,Yes,No
9800-OUIGR,Yes,Yes
1324-NLTJE,No,No
2324-EFHVG,No,No
7094-MSZAO,Yes,Yes
1522-VVDMG,Yes,Yes
6907-CQGPN,No,No
0780-XNZFN,No,No
0239-OXEXL,No,No
2675-IJRGJ,No,No
7049-GKVZY,No,No
8577-QSOCG,Yes,Yes
3721-CNZHX,No,No
0212-ISBBF,No,No
9185-TQCVP,Yes,No
3585-YNADK,Yes,No
5271-DBYSJ,No,No
1099-GODLO,Yes,Yes
6828-HMKWP,Yes,Yes
5567-WSELE,Yes,No
1472-TNCWL,No,Yes
8063-RJYNF,No,No
0687-ZVTHB,Yes,Yes
2080-GKCWQ,No,No
9661-ACXBS,No,No
2193-SFWQW,Yes,Yes
5656-JAMLX,No,No
3462-BJQQA,No,No
0442-TDYUO,Yes,No
6733-LRIZX,No,No
9503-XJUME,No,Yes
4367-NHWMM,No,No
3727-RJMEO,Yes,No
3779-OSWCF,Yes,No
6736-DHUQI,Yes,Yes
3915-ODIYG,No,No
1360-RCYRT,Yes,Yes
2724-FJDYW,No,Yes
4451-RWASJ,Yes,Yes
6646-VRFOL,Yes,No
3460-TJBWI,Yes,Yes
5917-HBSDW,Yes,Yes
5685-IIXLY,Yes,Yes
5671-UUNXD,Yes,No
0956-ACVZC,No,No
2325-NBPZG,No,No
4250-ZBWLV,No,No
4482-FTFFX,No,No
8859-DZTGQ,No,No
0440-MOGPM,No,No
0020-JDNXP,Yes,Yes
3752-CQSJI,Yes,Yes
5025-GOOKI,No,No
4698-KVLLG,No,No
5095-AESKG,Yes,No
2887-JPYLU,No,Yes
4770-QAZXN,No,No
4896-CPRPF,Yes,Yes
1871-MOWRM,Yes,No
9714-EDSUC,No,No
2027-OAQQC,No,No
0282-NVSJS,Yes,Yes
9090-SGQXL,Yes,No
6595-YGXIT,No,No
7353-YOWFP,No,No
9835-ZIITK,Yes,No
8008-ESFLK,Yes,No
7537-CBQUZ,No,No
1555-DJEQW,Yes,Yes
5649-TJHOV,Yes,No
0519-XUZJU,No,No
3363-EWLGO,No,No
4750-UKWJK,Yes,No
6338-AVWCY,No,No
1689-YQBYY,No,Yes
4487-ZYJZK,Yes,Yes
2959-FENLU,No,No
0708-LGSMF,Yes,No
9253-QXKBE,Yes,No
7634-HLQJR,Yes,Yes
0487-RPVUM,Yes,No
4079-ULGFR,No,No
2516-XSJKX,Yes,Yes
0057-QBUQH,No,Yes
9445-SZLCH,Yes,Yes
6599-SFQVE,No,No
8331-ZXFOE,No,No
4003-FUSHP,No,No
0356-ERHVT,Yes,No
7325-ENZFI,No,No
4884-ZTHVF,No,No
3920-HIHMQ,No,Yes
3055-OYMSE,No,No
0613-WUXUM,Yes,Yes
7568-PODML,No,No
4458-KVRBJ,No,No
5349-IECLD,No,No
1397-XKKWR,No,No
3945-GFWQL,No,Yes
8097-OMULG,Yes,Yes
6013-BHCAW,Yes,Yes
0401-WDBXM,Yes,Yes
3387-PLKUI,Yes,Yes
6096-EGVTU,Yes,Yes
3797-VTIDR,Yes,No
5081-NWSUP,No,No
2580-ATZSQ,Yes,Yes
8085-MSNLK,Yes,No
9691-HKOVS,Yes,No
9881-VCZEP,Yes,No
9526-BIHHD,No,No
8757-TFHHJ,No,No
4523-WXCEF,Yes,No
1468-DEFNC,Yes,Yes
5119-KEPFY,Yes,No
8364-TRMMK,No,No
0916-KNFAJ,Yes,No
8319-QBEHW,No,Yes
3063-QFSZL,No,No
8775-LHDJH,Yes,No
9625-QNLUX,Yes,Yes
3097-NQYSN,Yes,No
4024-CSNBY,Yes,No
7110-BDTWG,Yes,No
7493-GVFIO,No,No
0690-SRQID,No,No
9605-WGJVW,No,No
9114-DPSIA,Yes,Yes
4700-UBQMV,Yes,Yes
7711-GQBZC,Yes,Yes
3565-UNOCC,Yes,No
4627-MIHJH,No,No
9795-NREXC,Yes,No
8573-CGOCC,No,No
7356-AYNJP,No,No
9249-FXSCK,No,No
5493-SDRDQ,No,No
6286-SUUWT,No,No
4819-HJPIW,No,No
8654-DHAOW,No,No
5438-QMDDL,Yes,No
9812-GHVRI,No,No
5553-AOINX,Yes,Yes
1228-ZLNBX,No,No
4226-KKDON,No,No
3831-YCPUO,Yes,Yes
7445-WMRBW,No,No
3308-DGHKL,No,No
9924-JPRMC,No,No
0080-EMYVY,No,No
6218-KNUBD,No,No
7337-CINUD,Yes,Yes
7609-NRNCA,No,No
0623-EJQEG,No,No
7153-CHRBV,Yes,Yes
0871-URUWO,Yes,No
9190-MFJLN,No,No
6198-PNNSZ,Yes,No
3317-VLGQT,Yes,No
4132-POCZS,Yes,No
5614-DNZCE,No,No
1095-JUDTC,No,No
3896-RCYYE,No,No
9638-JIQYA,No,No
3258-SANFR,No,No
3726-TBHQT,Yes,Yes
3190-ITQXP,Yes,Yes
0870-VEMYL,No,No
4833-QTJNO,Yes,No
3039-MJSLN,No,Yes
0178-CIIKR,No,No
5385-SUIRI,Yes,No
3982-XWFZQ,Yes,No
5774-QPLTF,Yes,Yes
2322-VCZHZ,Yes,No
5010-IPEAQ,Yes,Yes
4009-ALQFH,No,No
6383-ZTSIW,Yes,No
8990-YOZLV,No,No
3069-SSVSN,No,No
5222-IMUKT,No,No
3627-FCRDW,No,No
7562-GSUHK,No,No
6685-XSHHU,Yes,Yes
8901-UPRHR,Yes,Yes
4903-UYAVB,Yes,No
0118-JPNOY,No,No
6776-TLWOI,No,No
3845-FXCYS,No,No
5857-XRECV,No,Yes
0725-CXOTM,No,No
4343-EJVQB,No,No
9000-PLFUZ,Yes,No
3427-GGZZI,Yes,No
7779-ORAEL,Yes,No
0644-OQMDK,No,No
4077-CROMM,Yes,Yes
3154-CFSZG,Yes,Yes
2868-MZAGQ,No,No
4847-QNOKA,No,No
2220-IAHLS,No,No
1658-XUHBX,Yes,Yes
6379-RXJRQ,Yes,No
2378-HTWFW,No,No
8650-RHRKE,No,No
4377-VDHYI,Yes,Yes
0475-RIJEP,No,No
1260-TTRXI,No,No
3719-TDVQB,Yes,No
6328-ZPBGN,No,No
0201-MIBOL,No,No
4937-QPZPO,Yes,Yes
2925-VDZHY,Yes,Yes
6981-TDRFT,Yes,Yes
3413-CSSTH,No,No
8033-VCZGH,Yes,No
4789-KWMXN,Yes,No
0224-NIJLP,Yes,Yes
7542-CYDDM,No,No
4718-WXBGI,Yes,Yes
2867-UIMSS,No,No
8495-PRWFH,No,No
0439-IFYUN,No,No
5716-LIBJC,No,Yes
2868-LLSKM,Yes,Yes
8111-RKSPX,No,No
2988-QRAJY,No,No
1585-MQSSU,No,No
0071-NDAFP,Yes,Yes
2856-NNASM,No,No
7328-ZJAJO,Yes,Yes
6458-CYIDZ,No,No
8559-CIZFV,Yes,Yes
1090-PYKCI,Yes,Yes
3058-WQDRE,No,No
7547-EKNFS,Yes,No
2279-AXJJK,Yes,No
6769-DYBQN,No,No
0909-SELIE,Yes,No
3417-TSCIC,No,No
1042-HFUCW,No,Yes
4439-JMPMT,Yes,Yes
6537-OTKMY,No,No
8999-EXMNO,Yes,Yes
6725-TPKJO,No,No
2446-BEGGB,No,No
7162-WPHPM,Yes,Yes
1599-MMYRQ,Yes,Yes
8821-KVZKQ,Yes,Yes
1496-GGSUK,No,No
6434-TTGJP,Yes,Yes
0042-JVWOJ,No,No
0130-SXOUN,No,No
2575-GFSOE,Yes,Yes
2330-PQGDQ,Yes,Yes
1452-UZOSF,Yes,Yes
2097-YVPKN,No,No
2842-JTCCU,No,No
8597-CTXVJ,No,Yes
6631-HMANX,Yes,No
9962-BFPDU,Yes,Yes
3296-SILRA,Yes,No
9681-OXGVC,No,No
6394-HHHZM,No,No
5995-LFTLE,No,No
5180-UCIIQ,Yes,Yes
1932-UEDCX,Yes,No
7153-OANIO,No,No
5188-HGMLP,Yes,No
0665-XHDJU,Yes,No
6521-YYTYI,No,Yes
8878-HMWBV,No,No
8265-HKSOW,Yes,Yes
3544-FBCAS,Yes,Yes
5331-RGMTT,Yes,No
4759-PXTAN,Yes,No
7054-DMVAS,No,No
3428-MMGUB,No,No
6549-BTYPG,Yes,No
7823-JSOAG,No,No
3705-RHRFR,Yes,No
9374-YOLBJ,Yes,Yes
9074-KGVOX,Yes,Yes
6128-DAFVY,No,No
9933-QRGTX,Yes,No
4476-OSWTN,Yes,No
3751-KTZEL,No,No
1977-STDKI,No,No
5066-GFJMM,Yes,No
2661-GKBTK,Yes,Yes
0458-HEUZG,No,No
7268-WNTCP,Yes,Yes
0824-VWDPO,No,No
8409-WQJUX,No,No
2578-JQPHZ,No,No
3278-FSIXX,No,No
5813-UECBU,No,No
0328-GRPMV,No,No
9746-UGFAC,No,No
2946-KIQSP,No,No
0625-AFOHS,Yes,Yes
6726-WEXXK,Yes,No
4636-OLWOE,No,Yes
4342-HENTK,No,No
4685-ERGHK,No,No
0885-HMGPY,No,No
5003-OKNNK,Yes,Yes
4195-SMMNX,No,No
7208-PSIHR,Yes,No
4012-ZTHBR,Yes,Yes
0489-WMEMG,No,Yes
7435-ZNUYY,No,No
1354-YZFNB,Yes,Yes
6956-SMUCM,No,No
2985-FMWYF,No,No
2812-ENYMO,No,No
2717-HVIZY,No,Yes
3223-WZWJM,No,No
3422-GALYP,No,No
9053-JZFKV,No,No
2530-ENDWQ,Yes,No
2890-WFBHU,No,No
0327-WFZSY,Yes,Yes
7977-HXJKU,No,Yes
6615-ZGEDR,No,No
7033-CLAMM,Yes,Yes
4023-RTIQM,Yes,No
0864-FVJNJ,Yes,Yes
7356-IWLFW,Yes,Yes
9541-PWTWO,No,No
3967-VQOGC,Yes,Yes
7872-RDDLZ,No,No
9250-WYPLL,No,No
6308-CQRBU,Yes,No
2754-XBHTB,No,No
1597-LHYNC,No,No
0186-CAERR,No,No
3043-SUDUA,No,No
5442-BHQNG,No,No
2169-RRLFW,Yes,No
5872-OEQNH,No,No
3162-KKZXO,No,No
7055-VKGDA,No,No
0754-UKWQP,No,No
8873-GLDMH,No,No
5696-JVVQY,Yes,Yes
8946-BFWSG,Yes,Yes
7493-TPUWZ,No,No
0547-HURJB,No,Yes
8904-OPDCK,Yes,No
8845-LWKGE,Yes,Yes
1577-HKTFG,Yes,No
8752-STIVR,No,No
0691-NIKRI,No,No
5022-JNQEQ,Yes,Yes
4558-FANTW,Yes,Yes
3249-VHRIP,No,No
3736-BLEPA,No,No
4701-LKOZD,No,No
6603-QWSPR,No,No
9921-QFQUL,Yes,No
1929-ZCBHE,Yes,Yes
4378-MYPGO,Yes,Yes
8651-ENBZX,No,No
4129-LYCOI,No,Yes
7798-JVXYM,No,No
8647-SDTWQ,Yes,Yes
2696-ECXKC,Yes,Yes
2081-KJSQF,No,No
7623-TRNQN,No,Yes
3323-CPBWR,No,No
9330-IJWIO,No,No
3384-CTMSF,Yes,No
0902-RFHOF,No,No
9286-DOJGF,Yes,No
6048-QBXKL,No,No
9661-MHUMO,Yes,Yes
7718-RXDGG,Yes,No
1025-FALIX,No,No
3451-VAWLI,Yes,Yes
3407-QGWLG,No,Yes
1842-EZJMK,Yes,Yes
2347-WKKAE,Yes,No
8735-DCXNF,Yes,No
3214-IYUUQ,Yes,No
1936-UAFEH,No,No
3587-PMCOY,No,No
8079-XRJRS,Yes,No
1027-LKKQQ,Yes,Yes
7148-XZPHA,Yes,Yes
8073-IJDCM,No,No
5309-TAIKL,No,No
6856-RAURS,No,No
8778-LMWTJ,No,No
9717-IOAAF,No,Yes
8884-ADFVN,Yes,No
2845-KDHVX,Yes,No
0848-SOMKO,No,No
2720-WGKHP,No,No
6734-FQAJX,No,No
2869-ADAWR,No,No
1535-VTJOQ,No,No
6368-TZZDT,Yes,Yes
0943-ZQPXH,Yes,Yes
1293-BSEUN,Yes,Yes
9894-EZEWG,No,No
1302-TPUBN,No,No
7851-FLGGQ,No,No
0637-UBJRP,Yes,Yes
0940-OUQEC,No,No
2378-VTKDH,Yes,No
0927-CNGRH,No,Yes
8608-OZTLB,Yes,Yes
2335-GSODA,No,Yes
1952-DVVSW,Yes,No
0702-PGIBZ,No,Yes
6656-GULJQ,Yes,Yes
9853-JFZDU,Yes,No
1963-VAUKV,No,No
3777-XROBG,Yes,Yes
6994-FGRHH,Yes,Yes
4000-VGMQP,Yes,Yes
3999-WRNGR,Yes,Yes
3466-RITXD,No,No
2680-XKKNJ,No,No
3058-HJCUY,Yes,Yes
2974-GGUXS,Yes,No
7994-XIRTR,No,No
3259-FDWOY,Yes,Yes
2101-RANCD,No,No
7921-BEPCI,No,No
0807-ZABDG,No,Yes
8510-TMWYB,Yes,Yes
3258-ZKPAI,Yes,Yes
1428-IEDPR,No,No
5298-GSTLM,No,No
4450-YOOHP,No,No
6728-CZFEI,No,No
5748-RNCJT,No,No
3653-NCRDJ,Yes,Yes
6121-TNHBO,No,No
5119-NZPTV,Yes,No
6519-ZHPXP,Yes,Yes
7739-LAXOG,Yes,Yes
3472-QPRCH,Yes,Yes
8224-UAXBZ,Yes,No
9610-WCESF,No,No
9776-CLUJA,Yes,No
2486-WYVVE,Yes,No
3865-ZYKAD,Yes,No
1422-DGUBX,Yes,No
2999-AANRQ,No,No
8668-KNZTI,No,No
0480-KYJVA,Yes,Yes
6034-ZRYCV,Yes,No
9746-YKGXB,Yes,Yes
3926-YZVVX,No,No
6000-UKLWI,No,No
2079-FBMZK,No,No
6332-FBZRI,Yes,Yes
2096-XOTMO,Yes,Yes
3266-FTKHB,No,No
8221-EQDGL,Yes,No
2346-LOCWC,Yes,Yes
6608-QQLVK,No,No
0298-XACET,Yes,Yes
7560-QJAVJ,No,No
2995-YWTCD,Yes,Yes
3551-HUAZH,No,No
9137-UIYPG,Yes,Yes
2809-ZMYOQ,No,No
5084-OOVCJ,Yes,Yes
0254-WWRKD,Yes,Yes
7727-SHVZV,No,No
6302-JGYRJ,No,Yes
5339-PXDVH,No,No
2205-LPVGL,Yes,Yes
8782-NUUOL,No,No
3685-YLCMQ,No,No
7601-WFVZV,No,No
4609-KNNWG,Yes,Yes
4868-AADLV,Yes,Yes
9529-OFXHY,No,No
8634-MPHTR,Yes,No
2669-QVCRG,No,No
2478-EEWWM,Yes,No
9174-IHETN,No,Yes
2233-TXSIU,Yes,Yes
9644-UMGQA,Yes,Yes
3256-EZDBI,Yes,No
8761-NSOBC,No,No
0419-YAAPX,Yes,No
8413-VONUO,No,No
0872-CASZJ,Yes,No
4726-DLWQN,No,No
8164-OCKUJ,Yes,Yes
3094-JOJAI,No,No
9494-MRNYX,No,No
2599-CZABP,Yes,No
7945-PRBVF,No,No
4544-RXFMG,Yes,Yes
0859-YGKFW,Yes,Yes
1150-FTQGN,Yes,Yes
9223-UCPVT,No,No
7196-LIWRH,No,No
5448-VWNAM,No,Yes
1177-XZBJL,Yes,Yes
3518-FSTWG,Yes,No
9330-VOFSZ,Yes,No
4351-QLCSU,No,No
0939-EREMR,No,Yes
9389-ACWBI,Yes,Yes
5419-JPRRN,No,No
3644-QXEHN,Yes,Yes
2911-IJORQ,No,No
5921-NGYRH,Yes,No
2100-BDNSN,Yes,No
5998-DZLYR,Yes,No
0488-GSLFR,No,No
9318-NKNFC,No,No
3985-HOYPM,No,No
9728-FTTVZ,No,No
9548-LERKT,Yes,No
6576-FBXOJ,Yes,No
4310-KEDTB,No,Yes
7254-IQWOZ,No,No
2474-BRUCM,Yes,No
4062-HBMOS,No,No
0742-NXBGR,No,No
2676-ISHSF,No,No
9236-NDUCW,No,No
4753-PADAS,Yes,No
6103-QCKFX,Yes,Yes
7781-EWARA,Yes,Yes
6110-OHIHY,No,No
7018-FPXHH,Yes,Yes
5889-LFOLL,No,No
5708-EVONK,Yes,Yes
8708-XPXHZ,Yes,Yes
0616-ATFGB,Yes,No
0572-ZJKLT,Yes,Yes
5135-RDDQL,Yes,Yes
1353-LJWEM,No,No
1794-SWWKL,Yes,Yes
6166-YIPFO,Yes,No
7016-BPGEU,No,No
6876-ADESB,No,Yes
9332-GYWLO,Yes,Yes
1963-SVUCV,No,No
4184-VODJZ,Yes,Yes
0220-EBGCE,No,No
1092-WPIVQ,Yes,Yes
7233-IOQNP,Yes,No
2834-JKOOW,No,No
2754-VDLTR,No,Yes
2400-FEQME,Yes,Yes
3190-XFANI,No,Yes
7551-DACSP,Yes,Yes
4957-SREEC,Yes,Yes
7235-NXZCP,No,No
0230-UBYPQ,Yes,No
4923-ADWXJ,No,No
1763-KUAAW,No,No
1104-TNLZA,Yes,No
5195-KPUNQ,No,No
0520-FDVVT,No,No
3439-GVUSX,No,No
1444-VVSGW,Yes,No
5712-PTIWW,No,No
5949-HGVJL,Yes,No
5203-XEHAX,No,No
1635-HDGFT,No,Yes
3315-TOTBP,No,No
8050-XGRVL,Yes,Yes
6661-HBGWL,No,No
1518-VOWAV,No,No
9828-QHFBK,No,No
3908-MKIMJ,Yes,No
5012-YSPJJ,Yes,Yes
5909-ECHUI,No,No
1309-BXVOQ,Yes,No
6728-VOIFY,Yes,No
9317-WZPGV,No,No
4891-NLUBA,Yes,Yes
2856-HYAPG,No,No
8969-PRHFK,No,No
0661-KQHNK,Yes,Yes
8709-KRDVL,No,No
4488-PSYCG,No,No
1427-VERSM,Yes,No
9801-NOSHQ,No,Yes
6339-YPSAH,No,No
3621-CEOVK,Yes,No
6906-ANDWJ,Yes,Yes
2159-TURXX,No,No
1548-FEHVL,Yes,No
3795-CAWEX,Yes,Yes
6215-NQCPY,No,No
5647-URDKA,Yes,Yes
2229-DPMBI,Yes,Yes
9626-WEQRM,No,No
2188-SXWVT,No,No
6258-PVZWJ,Yes,No
1094-BKOSX,Yes,Yes
6969-MVBAI,No,No
2978-XXSOG,No,No
2342-CKIAO,No,No
6953-PBDIN,Yes,No
3898-BSJYF,No,Yes
3938-YFPXD,No,No
7696-AMHOD,Yes,Yes
2453-SAFNS,No,No
9558-IHEZX,No,No
9617-UDPEU,No,No
6340-DACFT,Yes,Yes
4955-VCWBI,Yes,Yes
6813-GZQCG,Yes,Yes
7426-GSWPO,No,No
3389-KTRXV,Yes,Yes
3118-UHVVQ,Yes,No
1031-IIDEO,No,No
5832-XKAES,No,No
3205-MXZRA,No,No
4701-AHWMW,Yes,No
8317-BVKSO,No,No
5702-KVQRD,Yes,No
0083-PIVIK,No,No
9210-IAHGH,No,No
6169-PGNCD,No,No
0023-XUOPT,Yes,No
4592-IWTJI,Yes,Yes
4909-JOUPP,Yes,No
4657-FWVFY,Yes,Yes
2257-BOVXD,Yes,No
7729-JTEEC,Yes,Yes
7632-MNYOY,No,No
6518-LGAOV,Yes,No
7242-QZLXF,No,Yes
4576-CSAJH,No,No
1000-AJSLD,No,No
9696-RMYBA,No,No
8690-UPCZI,Yes,Yes
1062-LHZOD,Yes,Yes
9770-LXDBK,No,No
4086-WITJG,Yes,Yes
8344-WFMFH,No,Yes
9600-NAXZN,No,No
8822-KNBHV,No,No
8404-FYDIB,No,No
2791-SFVEW,No,No
6457-USBER,No,No
6762-NSODU,Yes,Yes
4662-EKDPQ,No,No
9248-OJYKK,No,No
9888-ZCUMM,Yes,Yes
3398-FSHON,No,No
3319-DWOEP,Yes,No
1074-WVEVG,Yes,No
9979-RGMZT,No,No
6437-UDQJM,Yes,No
1226-IENZN,No,No
2108-GLPQB,Yes,No
9259-PACGQ,Yes,No
4415-IJZTP,No,No
1465-VINDH,Yes,Yes
5474-LAMUQ,Yes,No
3468-DRVQJ,Yes,Yes
1122-YJBCS,Yes,No
4990-ALDGW,No,No
4816-OKWNX,Yes,Yes
3315-IKYZQ,Yes,Yes
2810-FTLEM,No,No
4747-LCAQL,No,No
3411-WLRSQ,Yes,No
0898-XCGTF,Yes,No
8006-PYCSW,No,No
8249-THVEC,Yes,Yes
8722-PRFDV,Yes,Yes
2164-SOQXL,Yes,Yes
4020-KIUDI,Yes,Yes
5850-BDWCY,No,No
2038-YSEZE,No,No
0827-ITJPH,No,No
8799-OXZMD,No,No
1925-TIBLE,Yes,No
1705-GUHPV,No,No
4779-ZGICK,Yes,Yes
0048-PIHNL,Yes,No
0818-OCPZO,No,No
3967-KXAPS,Yes,No
1447-GIQMR,Yes,No
3704-IEAXF,Yes,Yes
6810-VCAEX,No,No
0674-EYYZV,No,No
4480-MBMLB,No,No
1395-OFUWC,Yes,Yes
0822-QGCXA,Yes,No
0872-NXJYS,No,No
2832-KJCRD,No,No
3588-WSTTJ,No,No
4075-WKNIU,Yes,Yes
5090-EMGTC,Yes,No
2346-CZYIL,No,No
3798-EPWRR,No,No
6258-NGCNG,No,No
4186-ZBUEW,No,No
5274-XHAKY,Yes,Yes
1442-BQPVU,No,No
3978-YNKDD,No,Yes
4940-KHCWD,Yes,No
9412-ARGBX,No,Yes
1389-CXMLU,No,No
9589-ABEPT,Yes,No
9388-ZEYVT,No,No
0305-SQECB,No,Yes
7605-SNLQG,Yes,No
4670-TABXH,Yes,No
5561-NWEVX,Yes,No
0064-SUDOG,Yes,Yes
8561-NMTBD,Yes,Yes
5161-XEUVX,Yes,No
8292-FRFZQ,No,No
8591-NXRCV,No,No
7895-VONWT,No,No
