customer_id,contract_type,internet_service,internet_type,phone_service,multiple_lines,online_security,online_backup,device_protection_plan,premium_tech_support,payment_method,paperless_billing
0484-FFVBJ,One Year,Yes,DSL,Yes,No,No,No,No,No,Bank Withdrawal,Yes
0301-FIDRB,Two Year,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
4139-JPIAM,Month-to-Month,Yes,DSL,No,No,Yes,No,No,Yes,Credit Card,Yes
2181-TIDSV,Two Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,Yes
1936-CZAKF,Two Year,Yes,Cable,No,No,No,Yes,No,No,Credit Card,No
9453-PATOS,Two Year,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Credit Card,No
4402-FTBXC,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Credit Card,No
2931-XIQBR,One Year,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Credit Card,No
0106-UGRDO,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
5542-TBBWB,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
1930-QPBVZ,Two Year,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Bank Withdrawal,No
2606-PKWJB,One Year,Yes,Cable,No,No,Yes,Yes,No,Yes,Credit Card,No
5322-ZSMZY,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
5220-AGAAX,Two Year,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
0208-BPQEJ,Month-to-Month,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
9435-JMLSX,Two Year,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
3352-ALMCK,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Credit Card,Yes
5312-IRCFR,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
5294-IMHHT,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Bank Withdrawal,No
6176-YJWAS,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Credit Card,Yes
5310-NOOVA,Two Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
4526-EXKKN,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,Yes
5311-IHLEI,Month-to-Month,Yes,DSL,No,No,Yes,Yes,No,Yes,Bank Withdrawal,Yes
3987-KQDDU,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Bank Withdrawal,No
3404-JNXAX,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Bank Withdrawal,Yes
5131-PONJI,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Credit Card,Yes
3489-VSFRD,One Year,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Credit Card,Yes
3345-JHUEO,Month-to-Month,No,,Yes,No,No,No,No,No,Bank Withdrawal,Yes
5815-HGGHV,One Year,Yes,DSL,Yes,No,Yes,No,No,Yes,Credit Card,Yes
5260-UMPWX,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,Yes
5649-RXQTV,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,Yes
2674-MIAHT,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Credit Card,Yes
2576-HXMPA,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
7587-AOVVU,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Bank Withdrawal,No
6898-MDLZW,Month-to-Month,Yes,DSL,Yes,No,No,Yes,No,Yes,Credit Card,Yes
4707-YNOQA,One Year,No,,Yes,Yes,No,No,No,No,Credit Card,Yes
9357-UJRUN,One Year,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Bank Withdrawal,Yes
7663-CUXZB,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,No
0258-NOKBL,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,No
1163-VIPRI,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Bank Withdrawal,No
9348-ROUAI,Two Year,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,No
9443-JUBUO,Two Year,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Credit Card,Yes
3043-TYBNO,Month-to-Month,Yes,DSL,Yes,No,No,No,No,Yes,Credit Card,No
4830-FAXFM,Month-to-Month,No,,Yes,Yes,No,No,No,No,Credit Card,Yes
5906-BFOZT,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,Yes
2960-NKRSO,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Bank Withdrawal,Yes
5598-IKHQQ,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
0397-ZXWQF,Two Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
5266-PFRQK,One Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
4674-HGNUA,Two Year,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,No
6765-MBQNU,One Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
9786-IJYDL,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,Yes
1303-SRDOK,Two Year,Yes,Fiber Optic,Yes,No,No,No,No,No,Credit Card,Yes
3769-MHZNV,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
6295-OSINB,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Bank Withdrawal,Yes
3308-MHOOC,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,Yes
4177-JPDFU,Month-to-Month,Yes,Cable,No,No,No,Yes,No,Yes,Credit Card,No
2239-CFOUJ,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
8046-DNVTL,Two Year,Yes,Cable,No,No,Yes,Yes,No,Yes,Credit Card,Yes
2209-XADXF,Month-to-Month,Yes,DSL,No,No,No,No,No,No,Bank Withdrawal,No
6620-JDYNW,Month-to-Month,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Credit Card,Yes
4770-UEZOX,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Bank Withdrawal,Yes
1038-RQOST,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
4568-TTZRT,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
9513-DXHDA,One Year,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Bank Withdrawal,No
8084-OIVBS,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
8896-BQTTI,Month-to-Month,No,,Yes,Yes,No,No,No,No,Credit Card,Yes
3352-RICWQ,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
2160-GPFXD,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Credit Card,Yes
2065-MMKGR,One Year,Yes,DSL,Yes,Yes,No,No,No,No,Credit Card,Yes
1498-NHTLT,Two Year,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
1402-PTHGN,One Year,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Credit Card,Yes
5199-FPUSP,One Year,Yes,Cable,No,No,Yes,No,No,Yes,Credit Card,No
6377-KSLXC,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
1796-JANOW,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
0238-WHBIQ,Two Year,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,No
8735-NBLWT,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
6651-RLGGM,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
1614-JBEBI,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,Yes
5696-EXCYS,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
5795-KTGUD,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Bank Withdrawal,Yes
4702-HDRKD,One Year,Yes,Cable,No,No,Yes,No,Yes,Yes,Bank Withdrawal,Yes
8512-WIWYV,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
1406-PUQVY,Month-to-Month,Yes,DSL,Yes,No,No,Yes,No,No,Bank Withdrawal,Yes
9114-AAFQH,One Year,Yes,DSL,Yes,No,No,Yes,Yes,No,Bank Withdrawal,Yes
8715-KKTFG,One Year,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Bank Withdrawal,Yes
1728-BQDMA,Month-to-Month,Yes,DSL,Yes,No,No,No,No,No,Bank Withdrawal,No
5117-ZSMHQ,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,No
5151-HQRDG,Month-to-Month,Yes,DSL,Yes,Yes,Yes,No,No,No,Mailed Check,Yes
0960-HUWBM,Two Year,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Bank Withdrawal,Yes
6465-GSRCL,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Bank Withdrawal,Yes
0263-FJTQO,Two Year,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Credit Card,Yes
7319-ZNRTR,One Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
7503-EPSZW,Two Year,No,,Yes,Yes,No,No,No,No,Mailed Check,Yes
7089-XXAYG,One Year,Yes,Cable,No,No,No,No,Yes,No,Credit Card,Yes
1666-JXLKU,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Bank Withdrawal,Yes
7855-DIWPO,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Bank Withdrawal,Yes
5133-POWUA,Month-to-Month,Yes,Cable,Yes,No,No,No,No,No,Credit Card,Yes
5652-MSDEY,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Mailed Check,Yes
1810-BOHSY,One Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Credit Card,Yes
1784-BXEFA,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,Yes
7351-MHQVU,Month-to-Month,Yes,Cable,No,No,Yes,Yes,No,Yes,Credit Card,No
9224-VTYID,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Mailed Check,Yes
9500-IWPXQ,One Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
5762-TJXGK,Two Year,Yes,DSL,No,No,Yes,Yes,Yes,No,Bank Withdrawal,Yes
4504-YOULA,Month-to-Month,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Credit Card,Yes
5569-IDSEY,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
7284-ZZLOH,Two Year,Yes,DSL,Yes,No,Yes,No,Yes,No,Credit Card,No
1777-JYQPJ,Month-to-Month,Yes,DSL,No,No,No,No,No,No,Mailed Check,No
3401-URHDA,One Year,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Credit Card,No
1599-EAHXY,One Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
8631-XVRZL,One Year,No,,Yes,No,No,No,No,No,Mailed Check,Yes
3853-LYGAM,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Bank Withdrawal,Yes
5751-USDBL,Two Year,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Mailed Check,No
5680-LQOGP,Two Year,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Credit Card,Yes
8189-DUKMV,One Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
9931-DCEZH,One Year,Yes,DSL,Yes,No,No,Yes,No,Yes,Credit Card,Yes
1898-JSNDC,One Year,Yes,DSL,Yes,No,No,Yes,No,No,Credit Card,Yes
0315-LVCRK,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Bank Withdrawal,No
3911-RSNHI,Two Year,Yes,DSL,No,No,No,Yes,Yes,Yes,Credit Card,Yes
2410-CIYFZ,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,No
5505-OVWQW,One Year,No,,Yes,No,No,No,No,No,Mailed Check,No
7271-AJDTL,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Credit Card,Yes
1867-TJHTS,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Bank Withdrawal,Yes
4429-WYGFR,Month-to-Month,Yes,DSL,Yes,No,No,No,No,Yes,Bank Withdrawal,No
2817-LVCPP,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
5038-ETMLM,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
5056-FIMPT,One Year,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Credit Card,Yes
4521-WFJAI,Two Year,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
6569-KTMDU,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,No
8809-XKHMD,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Bank Withdrawal,Yes
0396-YCHWO,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
0867-LDTTC,Month-to-Month,Yes,Cable,Yes,No,No,No,Yes,Yes,Bank Withdrawal,No
2122-SZZZD,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
3148-AOIQT,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,Yes
6692-YQHXC,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Credit Card,Yes
3889-VWBID,Two Year,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Bank Withdrawal,No
5222-JCXZT,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,No
9754-CLVZW,Month-to-Month,Yes,Cable,No,No,Yes,Yes,No,Yes,Credit Card,No
2739-CCZMB,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
7080-TNUWP,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
0496-AHOOK,One Year,Yes,Cable,Yes,No,Yes,No,No,Yes,Bank Withdrawal,No
2468-SJFLM,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Mailed Check,Yes
3181-VTHOE,One Year,Yes,DSL,No,No,No,Yes,Yes,Yes,Bank Withdrawal,Yes
7168-HDQHG,Month-to-Month,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
4567-AKPIA,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,Yes
7901-HXJVA,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Bank Withdrawal,No
5924-IFQTT,Month-to-Month,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,Yes
7968-QUXNS,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,No
8903-WMRNW,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Bank Withdrawal,No
2452-SNHFZ,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Credit Card,No
3629-WEAAM,Month-to-Month,Yes,DSL,Yes,No,No,No,Yes,Yes,Mailed Check,No
6029-CSMJE,Month-to-Month,Yes,Cable,No,No,No,No,No,No,Mailed Check,Yes
7993-NQLJE,Month-to-Month,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Mailed Check,No
9909-DFRJA,One Year,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Bank Withdrawal,Yes
9099-FTUHS,Month-to-Month,Yes,Cable,Yes,Yes,Yes,No,No,No,Bank Withdrawal,No
4962-CHQPW,One Year,No,,Yes,No,No,No,No,No,Mailed Check,No
9467-ROOLM,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,No
2253-KPMNB,Two Year,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Bank Withdrawal,No
1345-ZUKID,One Year,No,,Yes,No,No,No,No,No,Mailed Check,No
6429-SHBCB,Month-to-Month,Yes,DSL,Yes,Yes,No,No,No,No,Mailed Check,No
2603-HVKCG,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,Yes
1834-WULEG,One Year,No,,Yes,No,No,No,No,No,Mailed Check,No
9097-ZUBYC,Month-to-Month,Yes,DSL,Yes,No,No,No,No,Yes,Bank Withdrawal,No
5148-ORICT,Two Year,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,Yes
4893-GYUJU,One Year,No,,Yes,No,No,No,No,No,Mailed Check,Yes
4578-PHJYZ,One Year,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Bank Withdrawal,Yes
7272-QDCKA,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,No
8908-SLFCJ,Two Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
9766-HGEDE,One Year,No,,Yes,No,No,No,No,No,Mailed Check,No
6968-MHOMU,One Year,Yes,Cable,No,No,No,No,No,No,Credit Card,Yes
5044-XDPYX,Two Year,No,,Yes,Yes,No,No,No,No,Mailed Check,No
1814-WFGVS,Two Year,Yes,DSL,No,No,Yes,No,Yes,Yes,Mailed Check,No
3721-WKIIL,Two Year,No,,Yes,No,No,No,No,No,Mailed Check,Yes
6734-CKRSM,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,No
1265-ZFOSD,Two Year,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Mailed Check,Yes
6568-POCUI,Two Year,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Credit Card,Yes
5197-LQXXH,Two Year,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Credit Card,Yes
3457-PQBYH,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
7682-AZNDK,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,Yes
5384-ZTTWP,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,No
3745-HRPHI,Two Year,Yes,DSL,No,No,No,No,Yes,Yes,Bank Withdrawal,No
1231-YNDEK,Two Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,Yes
1407-DIGZV,Two Year,No,,Yes,No,No,No,No,No,Mailed Check,No
0570-BFQHT,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,No
4393-OBCRR,One Year,No,,Yes,No,No,No,No,No,Mailed Check,No
8564-LDKFL,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
3696-DFHHB,Two Year,No,,Yes,Yes,No,No,No,No,Bank Withdrawal,No
4717-GHADL,Two Year,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Mailed Check,Yes
5501-TVMGM,Month-to-Month,Yes,DSL,Yes,No,No,No,No,No,Bank Withdrawal,Yes
5879-HMFFH,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,No
6772-WFQRD,One Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,Yes
3810-DVDQQ,Two Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,Yes
6972-SNKKW,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,No
3694-GLTJM,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,Yes
8550-XSXUQ,One Year,Yes,Cable,Yes,Yes,No,Yes,Yes,No,Credit Card,Yes
9055-MOJJJ,One Year,Yes,Cable,Yes,No,Yes,No,No,Yes,Mailed Check,No
4359-INNWN,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
0585-EGDDA,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,Yes
4032-RMHCI,One Year,Yes,Cable,No,No,Yes,No,Yes,No,Credit Card,No
3481-JHUZH,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
3594-IVHJZ,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,Yes
6869-FGJJC,One Year,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Credit Card,No
3896-ZVNET,Two Year,No,,Yes,Yes,No,No,No,No,Mailed Check,No
8205-VSLRB,Two Year,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,Credit Card,No
5960-MVTUK,Month-to-Month,Yes,DSL,No,No,No,No,No,Yes,Bank Withdrawal,Yes
6817-WTYHE,Month-to-Month,Yes,DSL,Yes,No,No,No,No,No,Bank Withdrawal,No
3082-VQXNH,Month-to-Month,Yes,DSL,No,No,No,Yes,No,No,Credit Card,No
4931-TRZWN,Month-to-Month,Yes,DSL,Yes,No,Yes,No,No,No,Bank Withdrawal,Yes
0750-EKNGL,Month-to-Month,No,,Yes,No,No,No,No,No,Mailed Check,No
7669-LCRSD,Month-to-Month,Yes,Cable,Yes,No,No,No,No,No,Mailed Check,Yes
3567-PQTSO,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,Yes
8043-PNYSD,Two Year,No,,Yes,No,No,No,No,No,Mailed Check,No
9938-EKRGF,Month-to-Month,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,No
2703-AMTUL,One Year,Yes,Cable,Yes,No,Yes,Yes,No,No,Credit Card,No
8173-RXAYP,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
4825-XJGDM,One Year,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Credit Card,No
5402-HTOTQ,Month-to-Month,Yes,DSL,Yes,Yes,No,Yes,No,No,Bank Withdrawal,No
6734-JDTTV,Two Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
7850-THJMU,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
3890-RTCMS,Month-to-Month,Yes,DSL,Yes,No,No,No,No,Yes,Credit Card,Yes
3717-FDJFU,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
3665-JATSN,Month-to-Month,Yes,DSL,No,No,No,Yes,No,No,Bank Withdrawal,Yes
7966-YOTQW,Month-to-Month,Yes,DSL,Yes,Yes,Yes,No,No,No,Credit Card,Yes
8853-TZDGH,Two Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Bank Withdrawal,Yes
4324-BZCKL,Month-to-Month,Yes,DSL,Yes,No,No,Yes,Yes,No,Credit Card,Yes
6924-TDGMT,One Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
1536-YHDOE,One Year,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Credit Card,Yes
8123-QBNAZ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Credit Card,Yes
7711-YIJWC,One Year,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Bank Withdrawal,No
5482-VXSXJ,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Credit Card,Yes
7365-BVCJH,Month-to-Month,Yes,DSL,No,No,No,No,No,No,Bank Withdrawal,Yes
9620-ENEJV,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,No,No,Credit Card,No
2378-YIZKA,Two Year,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Credit Card,Yes
0689-DSXGL,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Bank Withdrawal,No
6818-DJXAA,Month-to-Month,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Bank Withdrawal,Yes
0464-WJTKO,Two Year,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
8902-ZEOVF,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
6778-EICRF,One Year,Yes,Cable,Yes,Yes,Yes,No,No,No,Credit Card,No
2662-NNTDK,One Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
4132-KALRO,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Credit Card,Yes
2874-YXVVA,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Bank Withdrawal,Yes
1245-HARPS,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
4323-ELYYB,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
4293-ETKAP,Two Year,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Bank Withdrawal,Yes
6064-PUPMC,One Year,Yes,DSL,Yes,No,Yes,No,No,Yes,Credit Card,No
6504-VBLFL,Two Year,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Bank Withdrawal,No
6322-PJJDJ,Two Year,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Bank Withdrawal,Yes
0330-BGYZE,One Year,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Bank Withdrawal,No
1085-LDWAM,One Year,No,,Yes,No,No,No,No,No,Credit Card,Yes
7586-ZATGZ,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Bank Withdrawal,Yes
7197-VOJMM,Two Year,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Credit Card,Yes
1843-TLSGD,Two Year,No,,Yes,No,No,No,No,No,Credit Card,No
9626-VFRGG,Month-to-Month,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
7075-BNDVQ,Month-to-Month,Yes,DSL,No,No,Yes,No,Yes,No,Credit Card,No
9143-CANJF,Month-to-Month,Yes,DSL,Yes,No,Yes,No,No,Yes,Bank Withdrawal,No
7284-BUYEC,Month-to-Month,Yes,Cable,No,No,No,Yes,No,No,Credit Card,Yes
2041-JIJCI,Month-to-Month,Yes,Cable,Yes,Yes,No,Yes,No,No,Bank Withdrawal,Yes
4900-MSOMT,Two Year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bank Withdrawal,No
2229-VWQJH,Month-to-Month,Yes,DSL,Yes,No,No,No,Yes,No,Credit Card,Yes
9194-GFVOI,Two Year,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Credit Card,No
1336-EZFZY,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
4282-MSACW,One Year,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,Yes
1403-LKLIK,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
9643-AVVWI,Month-to-Month,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Bank Withdrawal,Yes
0253-ZTEOB,Two Year,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Bank Withdrawal,No
2706-QZIHY,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
6061-PQHMK,One Year,No,,Yes,No,No,No,No,No,Credit Card,No
6137-MFAJN,Month-to-Month,Yes,Cable,No,No,Yes,Yes,No,No,Bank Withdrawal,Yes
9122-UMROB,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
4232-JGKIY,Month-to-Month,No,,Yes,No,No,No,No,No,Bank Withdrawal,No
2402-TAIRZ,One Year,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Bank Withdrawal,No
9139-TWBAS,One Year,Yes,Cable,No,No,Yes,Yes,Yes,No,Bank Withdrawal,No
6685-GBWJZ,One Year,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Credit Card,No
3913-RDSJZ,Two Year,No,,Yes,Yes,No,No,No,No,Credit Card,No
4203-QGNZA,Month-to-Month,No,,Yes,No,No,No,No,No,Credit Card,No
