customer_id,churned,churn_reference_date,monthly_charges,total_revenue,tenure_months
0799-DDIHE,0,2023-09-30,46.3,1003.5,15
3070-FNFZQ,0,2023-09-30,20.4,1389.3200000000002,23
2812-SFXMJ,0,2023-09-30,20.05,27.71,1
5014-WUQMG,0,2023-09-30,96.1,5124.18,47
5312-TSZVC,0,2023-09-30,19.65,624.0,15
2782-JEEBU,0,2023-09-30,36.0,780.15,21
5127-BZENZ,0,2023-09-30,65.2,5736.469999999999,56
2720-FVBQP,0,2023-09-30,48.95,422.23,6
4522-XRWWI,0,2023-09-30,80.45,4102.92,42
3766-EJLFL,0,2023-09-30,109.05,8761.11,68
5939-SXWHM,0,2023-09-30,26.3,2240.09,48
7643-RCHXS,0,2023-09-30,19.35,3899.77,63
8246-SHFGA,0,2023-09-30,21.1,963.8900000000001,17
0620-XEFWH,0,2023-09-30,18.85,240.36,4
6485-QXWWE,0,2023-09-30,26.0,1814.16,62
7321-VGNKU,0,2023-09-30,70.35,155.65,2
5327-CNLUQ,0,2023-09-30,96.9,4766.25,48
7552-KEYGT,0,2023-09-30,19.55,1713.6799999999998,27
5816-JMLGY,0,2023-09-30,80.4,8502.45,70
2927-QRRQV,0,2023-09-30,94.65,4778.48,46
6265-SXWBU,0,2023-09-30,95.75,9440.3,69
7941-RCJOW,0,2023-09-30,19.55,4124.15,65
2387-KDZQY,0,2023-09-30,20.1,816.7,17
3584-WKTTW,0,2023-09-30,111.55,7725.67,51
3399-BMLVW,0,2023-09-30,60.5,3607.4799999999996,51
1971-DTCZB,0,2023-09-30,90.95,9538.68,72
3374-PZLXD,0,2023-09-30,19.7,1917.2800000000002,34
3813-DHBBB,0,2023-09-30,50.95,3521.7,67
2812-REYAT,0,2023-09-30,20.05,2006.0,49
6518-PPLMZ,0,2023-09-30,19.4,2452.31,53
4939-KYYPY,0,2023-09-30,59.45,2528.0299999999997,27
5930-GBIWP,0,2023-09-30,81.5,5776.81,69
6022-KOUQO,0,2023-09-30,29.05,44.75,2
2361-UPSND,0,2023-09-30,70.6,5289.55,46
6035-RIIOM,0,2023-09-30,97.2,6833.15,54
9504-DSHWM,0,2023-09-30,59.2,1984.0,20
5035-BVCXS,0,2023-09-30,75.9,1015.45,11
3533-UVMOM,0,2023-09-30,70.95,5553.37,68
1478-VPOAD,0,2023-09-30,43.8,81.3,1
9995-HOTOH,0,2023-09-30,59.0,3707.6,63
2988-PLAHS,0,2023-09-30,69.95,338.98,3
1371-OJCEK,0,2023-09-30,24.35,1789.8600000000001,48
4999-IEZLT,0,2023-09-30,29.45,1983.15,66
8883-ANODQ,0,2023-09-30,84.4,7442.67,68
2351-RRBUE,0,2023-09-30,20.65,425.53000000000003,7
5980-BDHPY,0,2023-09-30,87.1,7095.54,72
1498-DQNRX,0,2023-09-30,19.85,738.06,29
9469-WEJBT,0,2023-09-30,90.35,3827.9300000000003,37
2581-VKIRT,0,2023-09-30,65.5,4656.21,59
2851-MMUTZ,0,2023-09-30,56.15,1474.7199999999998,27
3307-TLCUD,0,2023-09-30,34.4,592.75,17
6625-FLENO,0,2023-09-30,20.75,2269.3900000000003,58
2967-MXRAV,0,2023-09-30,18.8,62.370000000000005,1
8189-HBVRW,0,2023-09-30,90.8,5114.23,53
4163-KIUHY,0,2023-09-30,25.6,2295.65,35
3500-NSDOA,0,2023-09-30,70.8,5616.11,68
1171-TYKUR,0,2023-09-30,25.4,1612.49,47
1219-NNDDO,0,2023-09-30,76.85,1045.2399999999998,9
8388-DMKAE,0,2023-09-30,20.25,301.53,8
4403-BWPAY,0,2023-09-30,24.8,790.7,14
9659-QEQSY,0,2023-09-30,115.65,6643.35,45
5405-ZMYXQ,0,2023-09-30,74.6,559.14,8
1442-OKRJE,0,2023-09-30,103.15,9635.0,66
4737-AQCPU,0,2023-09-30,72.1,8080.25,72
2808-CHTDM,0,2023-09-30,25.1,1436.23,23
0793-TWELN,0,2023-09-30,80.15,345.85,4
3283-WCWXT,0,2023-09-30,25.4,343.68,6
5451-MHQOF,0,2023-09-30,24.45,3275.73,56
4836-WNFNO,0,2023-09-30,25.0,4727.76,72
9225-BZLNZ,0,2023-09-30,85.25,7276.860000000001,72
0354-VXMJC,0,2023-09-30,19.6,1209.57,23
4422-QVIJA,0,2023-09-30,50.15,3144.05,35
8332-OSJDW,0,2023-09-30,26.4,856.75,12
4735-BJKOU,0,2023-09-30,20.15,1139.25,40
0274-JKUJR,0,2023-09-30,58.85,465.7,7
5740-YHGTW,0,2023-09-30,97.55,8935.650000000001,70
8917-SZTTJ,0,2023-09-30,19.65,2480.55,60
1696-MZVAU,0,2023-09-30,25.25,947.75,39
7359-WWYJV,0,2023-09-30,114.45,8827.929999999998,72
4906-ZHGPK,0,2023-09-30,70.7,6386.3,54
3795-GWTRD,0,2023-09-30,75.55,5106.64,63
1298-PHBTI,0,2023-09-30,84.8,8542.97,71
6223-DHJGV,0,2023-09-30,20.65,1934.6,42
6961-MJKBO,0,2023-09-30,20.45,1253.67,47
8158-WPEZG,0,2023-09-30,35.65,425.1,11
0727-BNRLG,0,2023-09-30,97.65,10148.7,69
6435-SRWBJ,0,2023-09-30,82.75,566.45,5
9964-WBQDJ,0,2023-09-30,24.4,3480.52,71
6303-KFWSL,0,2023-09-30,55.25,2761.3500000000004,29
1702-CCFNJ,0,2023-09-30,61.35,5491.35,52
8932-CZHRQ,0,2023-09-30,76.75,6612.97,68
0386-CWRGM,0,2023-09-30,19.4,3152.85,46
5515-RUGKN,0,2023-09-30,54.75,682.29,8
0404-AHASP,0,2023-09-30,19.7,3435.74,72
7279-NMVJC,0,2023-09-30,19.9,758.69,17
2081-VEYEH,0,2023-09-30,107.95,356.58000000000004,3
9060-HJJRW,0,2023-09-30,56.4,2928.5,51
2587-YNLES,0,2023-09-30,20.1,250.65,6
7398-SKNQZ,0,2023-09-30,94.9,282.11,3
1958-RNRKS,0,2023-09-30,49.9,1708.75,30
5136-RGMZO,0,2023-09-30,71.05,2366.55,31
8345-MVDYC,0,2023-09-30,81.65,5301.25,45
8226-BXGES,0,2023-09-30,89.45,6575.849999999999,64
1015-OWJKI,0,2023-09-30,19.05,24.07,1
2040-XBAVJ,0,2023-09-30,114.45,9896.95,72
8887-IPQNC,0,2023-09-30,44.25,533.46,7
8646-JCOMS,0,2023-09-30,90.55,6904.47,66
1222-KJNZD,0,2023-09-30,20.4,820.9,40
0106-GHRQR,0,2023-09-30,71.4,1623.46,16
3768-VHXQO,0,2023-09-30,24.85,1803.26,67
8952-WCVCD,0,2023-09-30,104.45,4565.900000000001,41
2418-TPEUN,0,2023-09-30,19.8,3839.26,56
3963-RYFNS,0,2023-09-30,116.45,11596.99,72
8540-ZQGEA,0,2023-09-30,20.05,2869.2799999999997,54
4137-JOPHL,0,2023-09-30,89.7,5794.5,50
7801-CEDNV,0,2023-09-30,48.7,1665.02,27
3658-QQJYD,0,2023-09-30,74.3,7074.51,62
1803-BGNBD,0,2023-09-30,54.3,1236.06,12
6950-TWMYB,0,2023-09-30,79.95,6883.85,54
5848-FHRFC,0,2023-09-30,20.05,1579.3400000000001,68
2243-FNMMI,0,2023-09-30,19.4,1035.8,20
2511-MORQY,0,2023-09-30,54.9,3130.6,50
5356-KZCKT,0,2023-09-30,24.45,1651.6399999999999,58
9470-XCCEM,0,2023-09-30,89.65,4884.4,35
6519-CFDBX,0,2023-09-30,45.4,102.57000000000001,2
3902-MIVLE,0,2023-09-30,75.7,5442.15,63
0409-WTMPL,0,2023-09-30,110.65,8727.75,58
8763-KIAFH,0,2023-09-30,20.55,1149.22,27
3669-WHAFY,0,2023-09-30,115.15,8748.34,71
3055-VTCGS,0,2023-09-30,58.55,5228.44,63
3144-KMTWZ,0,2023-09-30,93.25,8645.21,71
2007-QVGAW,0,2023-09-30,19.35,4462.13,68
5207-PLSTK,0,2023-09-30,48.75,75.01,1
2155-AMQRX,0,2023-09-30,54.9,1596.15,28
6181-AXXYF,0,2023-09-30,24.75,5292.78,72
5091-HFAZW,0,2023-09-30,91.15,272.06,2
1568-LJSZU,0,2023-09-30,92.2,9002.69,68
7416-CKTEP,0,2023-09-30,19.6,2461.21,57
2586-CWXVV,0,2023-09-30,30.4,1621.35,54
2348-KCJLT,0,2023-09-30,61.5,4846.48,44
8401-EMUWF,0,2023-09-30,69.4,3758.4400000000005,42
4193-IBKSW,0,2023-09-30,24.75,4313.36,72
5377-NDTOU,0,2023-09-30,91.05,6968.25,71
2474-LCNUE,0,2023-09-30,73.65,1976.94,23
0839-QNXME,0,2023-09-30,19.4,856.5999999999999,30
3506-OVLKD,0,2023-09-30,26.2,2674.4500000000003,35
6650-VJONK,0,2023-09-30,43.85,69.75,1
2178-PMGCJ,0,2023-09-30,69.7,1837.3400000000001,22
7492-TAFJD,0,2023-09-30,38.55,280.0,7
2773-MADBQ,0,2023-09-30,53.1,1901.25,36
6016-LVTJQ,0,2023-09-30,20.65,1044.84,34
7860-KSUGX,0,2023-09-30,64.45,7072.24,72
8966-KZXXA,0,2023-09-30,25.1,2183.3900000000003,36
5149-QYTTU,0,2023-09-30,95.15,9222.48,71
2085-BOJKI,0,2023-09-30,96.65,2078.36,17
0817-HSUSE,0,2023-09-30,75.5,81.13,1
5442-PPTJY,0,2023-09-30,19.7,314.87,12
1927-QEWMY,0,2023-09-30,20.5,4663.7699999999995,72
1663-MHLHE,0,2023-09-30,19.2,55.08,1
4450-MDZFX,0,2023-09-30,74.35,6759.7,60
6701-DHKWQ,0,2023-09-30,51.35,3244.4,61
7554-AKDQF,0,2023-09-30,45.65,357.59,6
0794-YVSGE,0,2023-09-30,20.3,3356.67,72
5423-BHIXO,0,2023-09-30,54.2,2764.24,32
6908-VVYHM,0,2023-09-30,90.65,7330.6,65
2959-EEXWB,0,2023-09-30,50.9,2333.85,45
1839-UMACK,0,2023-09-30,25.05,2110.73,42
3030-YDNRM,0,2023-09-30,74.85,665.09,8
7321-KKSDU,0,2023-09-30,20.5,1238.88,32
8286-AFUYI,0,2023-09-30,47.95,94.18,1
8356-WUAOJ,0,2023-09-30,45.0,95.63,1
9350-ZXYJC,0,2023-09-30,25.3,155.95,4
8958-JPTRR,0,2023-09-30,24.3,2449.46,56
6959-GQEGV,0,2023-09-30,75.95,3740.0,45
3173-WSSUE,0,2023-09-30,19.7,3003.41,71
1265-HVPZB,0,2023-09-30,66.4,4905.74,59
4115-UMJFQ,0,2023-09-30,35.75,2642.25,69
7369-TRPFD,0,2023-09-30,18.8,605.4300000000001,19
1098-KFQEC,0,2023-09-30,19.4,2609.25,55
7190-XHTWJ,0,2023-09-30,19.3,1995.44,38
5296-BFCYD,0,2023-09-30,20.1,1622.71,46
9359-JANWS,0,2023-09-30,58.9,6087.25,65
3279-DYZQM,0,2023-09-30,19.45,2180.75,71
9575-IWCAZ,0,2023-09-30,25.1,454.74,6
7940-UQQUG,0,2023-09-30,104.4,7614.400000000001,64
3961-SXAXY,0,2023-09-30,44.05,74.78,1
7010-BRBUU,0,2023-09-30,24.1,3148.73,72
3566-HJGPK,0,2023-09-30,45.55,61.89,1
3062-ICYZQ,0,2023-09-30,93.8,5928.08,51
9938-PRCVK,0,2023-09-30,19.7,1786.1999999999998,41
0973-KYVNF,0,2023-09-30,70.65,8115.789999999999,72
5129-HHMZC,0,2023-09-30,86.45,4480.94,43
9637-CDTKZ,0,2023-09-30,114.1,9761.84,72
3946-JEWRQ,0,2023-09-30,95.2,5626.71,47
7873-CVMAW,0,2023-09-30,88.55,9681.550000000001,72
0463-WZZKO,0,2023-09-30,20.75,116.27,3
4524-QCSSM,0,2023-09-30,44.65,1156.55,26
5832-EXGTT,0,2023-09-30,60.2,1875.0400000000002,29
2039-JONDJ,0,2023-09-30,55.45,2025.48,27
7217-JYHOQ,0,2023-09-30,70.3,2776.13,24
6695-FRVEC,0,2023-09-30,60.4,5412.09,67
9894-QMIMJ,0,2023-09-30,55.8,1535.77,23
8069-YQQAJ,0,2023-09-30,31.1,419.7,14
3466-WAESX,0,2023-09-30,69.1,1307.54,16
9281-PKKZE,0,2023-09-30,43.95,2007.85,46
3638-VBZTA,0,2023-09-30,86.5,6664.75,68
7459-IMVYU,0,2023-09-30,69.95,3811.55,38
8563-OYMQY,0,2023-09-30,90.95,2206.86,17
0754-EEBDC,0,2023-09-30,19.9,174.93,4
5777-ZPQNC,0,2023-09-30,20.15,580.74,12
1951-IEYXM,0,2023-09-30,90.6,8959.69,72
3318-NMQXL,0,2023-09-30,92.0,313.6,3
1022-RKXDR,0,2023-09-30,24.85,2301.31,41
2361-FJWNO,0,2023-09-30,36.0,1512.9,40
2272-UOINI,0,2023-09-30,78.5,594.43,7
8232-UTFOZ,0,2023-09-30,19.95,1894.77,69
3750-YHRYO,0,2023-09-30,20.65,297.63,7
6637-KYRCV,0,2023-09-30,30.5,167.2,5
5668-MEISB,0,2023-09-30,106.1,8118.92,72
0129-QMPDR,0,2023-09-30,20.5,2070.6499999999996,44
7188-CBBBA,0,2023-09-30,95.5,8033.05,65
5356-CSVSQ,0,2023-09-30,64.6,297.16999999999996,3
3221-CJMSG,0,2023-09-30,51.1,1325.52,24
2801-NISEI,0,2023-09-30,54.95,2070.1800000000003,24
4623-ZKHLY,0,2023-09-30,20.45,928.71,22
6732-VAILE,0,2023-09-30,85.95,8035.95,70
8201-AAXCB,0,2023-09-30,60.35,2061.4,25
7696-CFTAT,0,2023-09-30,19.8,1029.8700000000001,37
2123-VSCOT,0,2023-09-30,72.1,5658.64,59
2018-QKYGT,0,2023-09-30,81.05,117.37,1
2792-VPPET,0,2023-09-30,20.5,187.98000000000002,3
7409-JURKQ,0,2023-09-30,111.8,8026.21,53
3247-MHJKM,0,2023-09-30,20.2,62.349999999999994,1
1964-SVLEA,0,2023-09-30,19.7,1018.5,20
7297-DVYGA,0,2023-09-30,19.85,2520.32,51
2239-CGBUZ,0,2023-09-30,60.5,5551.33,51
0854-UYHZD,0,2023-09-30,19.55,814.29,13
7243-LCGGZ,0,2023-09-30,20.9,31.11,1
8267-KFGYD,0,2023-09-30,21.05,31.19,1
4890-VMUAV,0,2023-09-30,71.5,5783.450000000001,63
9261-WDCAF,0,2023-09-30,54.65,289.69,3
3764-MNMOI,0,2023-09-30,19.2,2333.69,46
7442-YGZFK,0,2023-09-30,49.8,53.769999999999996,1
8229-BUJHX,0,2023-09-30,20.5,2291.1800000000003,71
7449-HVPIV,0,2023-09-30,90.4,6339.95,55
5504-WSIUR,0,2023-09-30,90.25,7423.95,70
8466-PZBLH,0,2023-09-30,104.6,7643.52,67
8735-IJJEG,0,2023-09-30,50.2,725.5500000000001,14
0564-MUUQK,0,2023-09-30,95.5,2690.4,20
0701-RFGFI,0,2023-09-30,95.4,5014.7699999999995,49
0019-EFAEP,0,2023-09-30,101.3,7423.25,72
5619-PTMIK,0,2023-09-30,53.1,4517.84,46
3737-XBQDD,0,2023-09-30,84.85,2443.92,24
5882-CMAZQ,0,2023-09-30,34.25,163.55,5
5846-QFDFI,0,2023-09-30,88.6,3252.0299999999997,33
4445-KWOKW,0,2023-09-30,60.15,3658.08,42
3511-APPBJ,0,2023-09-30,99.95,3257.37,23
7967-HYCDE,0,2023-09-30,70.7,888.8399999999999,8
2430-RRYUW,0,2023-09-30,54.8,4228.66,66
5447-WZAFP,0,2023-09-30,100.3,5642.29,53
5110-CHOPY,0,2023-09-30,53.6,3237.05,60
4425-OWHWB,0,2023-09-30,19.35,651.75,20
7892-QVYKW,0,2023-09-30,85.6,2094.7200000000003,23
9675-ICXCT,0,2023-09-30,80.8,8253.59,72
4703-MQYKT,0,2023-09-30,19.6,743.41,21
0602-DDUML,0,2023-09-30,69.75,5954.38,57
2208-MPXIO,0,2023-09-30,20.0,1864.25,45
1960-UYCNN,0,2023-09-30,95.25,1285.85,10
3190-FZATL,0,2023-09-30,19.95,837.64,14
7336-RLLRH,0,2023-09-30,80.85,2523.7599999999998,27
7710-JSYOA,0,2023-09-30,93.3,8366.62,69
9885-MFVSU,0,2023-09-30,46.35,1802.05,35
0607-MVMGC,0,2023-09-30,78.75,5392.55,45
3365-SAIGS,0,2023-09-30,83.55,1713.52,17
8022-BECSI,0,2023-09-30,19.6,872.62,22
9993-LHIEB,0,2023-09-30,67.85,4769.69,67
0266-CLZKZ,0,2023-09-30,105.65,7909.83,67
3977-QCRSL,0,2023-09-30,20.15,134.8,5
0017-DINOC,0,2023-09-30,45.2,2460.55,54
7639-OPLNG,0,2023-09-30,79.25,7689.75,70
1492-QGCLU,0,2023-09-30,85.7,6038.620000000001,53
7328-OWMOM,0,2023-09-30,20.1,1634.26,31
4418-LZMSV,0,2023-09-30,61.8,1116.05,13
5155-AZQPB,0,2023-09-30,49.9,2569.73,28
1087-GRUYI,0,2023-09-30,20.4,1008.36,38
2546-KZAAT,0,2023-09-30,75.4,4406.25,52
0181-RITDD,0,2023-09-30,108.15,6934.7699999999995,62
5989-PGKJB,0,2023-09-30,86.25,1696.8999999999999,16
8272-ONJLV,0,2023-09-30,95.7,1772.0,12
1488-PBLJN,0,2023-09-30,116.85,10769.460000000001,72
3778-FOAQW,0,2023-09-30,20.15,1245.49,24
4452-ROHMO,0,2023-09-30,19.6,923.95,15
3090-LETTY,0,2023-09-30,60.95,164.35999999999999,2
5349-AZPEW,0,2023-09-30,25.05,125.5,5
9720-JJJOR,0,2023-09-30,60.3,2610.9300000000003,41
8100-HZZLJ,0,2023-09-30,63.95,2977.8500000000004,43
7398-HPYZQ,0,2023-09-30,90.55,8433.18,71
3546-GHEAE,0,2023-09-30,19.45,231.35999999999999,7
2550-QHZGP,0,2023-09-30,19.5,342.65999999999997,7
7519-JTWQH,0,2023-09-30,110.5,9105.93,69
2538-OIMXF,0,2023-09-30,24.7,94.7,1
8543-MSDMF,0,2023-09-30,77.4,339.40999999999997,3
1170-SASML,0,2023-09-30,85.4,8249.21,69
4872-JCVCA,0,2023-09-30,47.6,3377.8,71
5346-BZCHP,0,2023-09-30,19.4,3083.62,69
2038-LLMLM,0,2023-09-30,103.85,5450.05,48
1216-BGTSP,0,2023-09-30,108.45,5233.349999999999,45
4138-NAXED,0,2023-09-30,81.0,6285.18,51
0744-BIKKF,0,2023-09-30,86.65,7046.32,72
7483-IQWIB,0,2023-09-30,92.95,4854.18,37
5248-KWLAR,0,2023-09-30,90.35,7633.07,71
7996-MHXLW,0,2023-09-30,25.15,3054.42,66
7833-PKIHD,0,2023-09-30,76.4,5580.96,51
7061-OVMIM,0,2023-09-30,19.55,1242.7,30
5153-RTHKF,0,2023-09-30,85.35,3696.96,34
1852-QSWCD,0,2023-09-30,24.8,3770.85,64
9079-LWTFD,0,2023-09-30,100.75,6912.51,47
3392-EHMNK,0,2023-09-30,94.1,7066.6,67
5986-WWXDV,0,2023-09-30,19.35,2674.99,39
3061-BCKYI,0,2023-09-30,19.9,892.75,14
7228-PAQPD,0,2023-09-30,59.1,1248.99,14
7746-QYVCO,0,2023-09-30,55.85,1194.44,16
5804-HYIEZ,0,2023-09-30,106.05,10373.65,70
5934-TSSAU,0,2023-09-30,75.3,2823.69,23
3486-KHMLI,0,2023-09-30,24.7,1123.6100000000001,21
6784-XYJAE,0,2023-09-30,55.8,3700.62,36
3933-DQPWX,0,2023-09-30,39.7,1932.75,50
6661-EIPZC,0,2023-09-30,29.5,1423.05,48
8957-THMOA,0,2023-09-30,20.15,1918.35,50
2251-PYLPB,0,2023-09-30,79.55,9054.5,72
5555-RNPGT,0,2023-09-30,24.8,568.6,10
1057-FOGLZ,0,2023-09-30,19.65,719.3,18
8087-LGYHQ,0,2023-09-30,94.05,951.42,9
4137-BTIKL,0,2023-09-30,90.75,229.09,2
2190-BCXEC,0,2023-09-30,78.85,4725.65,40
6227-FBDXH,0,2023-09-30,99.5,7104.34,69
2911-WDXMV,0,2023-09-30,80.55,2146.09,18
4547-FZJWE,0,2023-09-30,59.45,5186.35,55
7422-WNBTY,0,2023-09-30,93.35,4140.08,33
0842-IWYCP,0,2023-09-30,44.95,4023.62,46
3521-HTQTV,0,2023-09-30,26.1,1676.33,34
3744-ZBHON,0,2023-09-30,20.2,161.38,3
3373-DIUUN,0,2023-09-30,21.25,1911.9,30
8383-SGHJU,0,2023-09-30,59.4,2292.04,33
7607-QKKTJ,0,2023-09-30,95.0,5934.1,45
7707-PYBBH,0,2023-09-30,61.9,4126.299999999999,40
8984-HPEMB,0,2023-09-30,118.65,9748.5,71
4139-DETXS,0,2023-09-30,64.45,4528.0,72
9779-DPNEJ,0,2023-09-30,80.15,2526.77,22
9805-FILKB,0,2023-09-30,20.2,1062.72,46
5793-YOLJN,0,2023-09-30,21.0,3328.3499999999995,55
0673-IGUQO,0,2023-09-30,20.45,50.54,1
4123-FCVCB,0,2023-09-30,75.85,1445.45,12
8819-IMISP,0,2023-09-30,80.45,3578.27,31
8311-UEUAB,0,2023-09-30,75.5,5320.57,67
5858-EAFCZ,0,2023-09-30,44.45,67.79,1
1163-ONYEY,0,2023-09-30,74.55,4194.1,41
5656-MJEFC,0,2023-09-30,48.15,2032.3,42
6082-OQFBA,0,2023-09-30,19.65,1009.14,23
8974-OVACP,0,2023-09-30,20.15,47.739999999999995,1
4010-YLMVT,0,2023-09-30,106.6,7281.07,56
1379-FRVEB,0,2023-09-30,91.0,1883.35,15
8612-GXIDD,0,2023-09-30,25.4,842.4399999999999,12
6288-CHQJB,0,2023-09-30,69.95,5393.03,54
8160-HOWOX,0,2023-09-30,66.85,795.22,7
6648-INWPS,0,2023-09-30,20.15,958.15,16
4223-BKEOR,0,2023-09-30,64.85,1985.28,21
1763-WQFUK,0,2023-09-30,50.5,226.89,3
1391-UBDAR,0,2023-09-30,72.9,1020.08,11
8894-JVDCV,0,2023-09-30,115.05,9417.53,62
2023-VQFDL,0,2023-09-30,19.0,945.6799999999998,18
1345-GKDZZ,0,2023-09-30,19.55,233.78,6
2014-MKGMH,0,2023-09-30,101.1,5961.0199999999995,46
5628-FCGYG,0,2023-09-30,84.1,2767.5,21
2560-WBWXF,0,2023-09-30,24.15,4068.5699999999997,68
0248-IPDFW,0,2023-09-30,50.1,79.23,1
7978-DKUQH,0,2023-09-30,74.6,2725.25,25
4335-UPJSI,0,2023-09-30,19.75,1319.8600000000001,24
1784-EZDKJ,0,2023-09-30,106.8,7138.2,51
9297-FVVDH,0,2023-09-30,84.5,5418.25,57
8007-YYPWD,0,2023-09-30,25.05,983.65,15
7101-HRBLJ,0,2023-09-30,83.7,7252.5,72
6635-CPNUN,0,2023-09-30,96.6,3624.31,28
5453-YBTWV,0,2023-09-30,101.1,10471.7,70
5039-LZRQT,0,2023-09-30,20.2,618.6600000000001,13
6418-PIQSP,0,2023-09-30,81.0,5811.74,62
8220-OCUFY,0,2023-09-30,60.25,1413.96,21
3995-WFCSM,0,2023-09-30,60.85,141.9,2
1895-QTKDO,0,2023-09-30,43.95,89.54,1
2038-OEQZH,0,2023-09-30,86.05,485.54,4
1178-PZGAB,0,2023-09-30,20.25,736.48,19
2626-VEEWG,0,2023-09-30,19.4,1651.3600000000001,67
1657-DYMBM,0,2023-09-30,19.9,2936.4300000000003,53
7311-MQJCH,0,2023-09-30,19.55,289.45,5
1136-XGEQU,0,2023-09-30,84.15,6488.9,50
2530-FMFXO,0,2023-09-30,103.2,8234.71,56
6844-DZKRF,0,2023-09-30,50.2,131.93,2
5970-GHJAW,0,2023-09-30,19.95,2063.92,46
8879-XUAHX,0,2023-09-30,116.25,9004.24,71
3689-MOZGR,0,2023-09-30,31.2,926.2,29
4195-PNGZS,0,2023-09-30,24.45,4001.41,69
5003-XZWWO,0,2023-09-30,84.2,7030.370000000001,71
6922-NCEDI,0,2023-09-30,21.2,3961.9300000000003,56
9891-NQDBD,0,2023-09-30,25.55,1886.28,28
6131-IUNXN,0,2023-09-30,20.2,1273.49,19
8548-AWOFC,0,2023-09-30,63.85,4770.820000000001,66
9798-DRYDS,0,2023-09-30,61.95,1879.73,17
8532-UEFWH,0,2023-09-30,25.75,3920.37,52
6296-DDOOR,0,2023-09-30,58.2,1507.9,19
7951-VRDVK,0,2023-09-30,85.85,3503.9500000000003,36
4815-YOSUK,0,2023-09-30,104.9,10502.46,72
4365-MSDYN,0,2023-09-30,19.55,339.87,8
7036-TYDEC,0,2023-09-30,104.0,7156.15,69
5802-ADBRC,0,2023-09-30,104.4,6272.4,50
8076-FEZKJ,0,2023-09-30,19.5,382.95000000000005,10
5197-YPYBZ,0,2023-09-30,25.25,749.78,12
4312-GVYNH,0,2023-09-30,49.85,3370.2,70
0839-JTCUD,0,2023-09-30,89.9,8358.61,66
5494-WOZRZ,0,2023-09-30,82.0,8713.470000000001,71
2234-EOFPT,0,2023-09-30,79.35,7938.85,72
8619-IJNDK,0,2023-09-30,64.05,4827.3099999999995,71
8378-LKJAF,0,2023-09-30,101.15,4877.0599999999995,38
1153-GNOLC,0,2023-09-30,39.1,1309.0,33
3298-QEICA,0,2023-09-30,34.6,813.45,23
0788-DXBFY,0,2023-09-30,19.55,2728.74,58
3496-LFSZU,0,2023-09-30,70.5,418.08,4
5242-UOWHD,0,2023-09-30,20.35,2685.55,45
6479-SZPLM,0,2023-09-30,19.45,1917.3,36
8097-VBQTZ,0,2023-09-30,69.9,5374.780000000001,54
4500-HKANN,0,2023-09-30,59.7,1731.37,23
9917-KWRBE,0,2023-09-30,78.35,3983.64,41
2212-LYASK,0,2023-09-30,45.85,1276.4,27
1393-IMKZG,0,2023-09-30,95.85,98.55,1
8069-RHUXK,0,2023-09-30,35.7,2545.7,67
2908-WGAXL,0,2023-09-30,24.95,3096.26,56
3378-AJRAO,0,2023-09-30,24.85,2431.2799999999997,44
6050-FFXES,0,2023-09-30,105.35,8304.26,69
0362-RAOQO,0,2023-09-30,19.65,1871.45,40
9554-DFKIC,0,2023-09-30,54.45,1963.4,30
5527-ACHSO,0,2023-09-30,70.5,1353.01,11
0829-DDVLK,0,2023-09-30,20.1,448.54999999999995,15
1399-UBQIU,0,2023-09-30,69.35,889.79,11
1813-JLKWR,0,2023-09-30,19.8,2824.65,64
9537-VHDTA,0,2023-09-30,51.2,54.18,1
4957-TIALW,0,2023-09-30,65.6,1311.65,15
2054-PJOCK,0,2023-09-30,80.55,5813.65,60
9150-HEPMB,0,2023-09-30,52.7,4229.86,56
9030-QGZNL,0,2023-09-30,20.85,253.33,8
3126-WQMGH,0,2023-09-30,52.15,4026.33,49
7176-WRTNX,0,2023-09-30,114.95,8735.35,70
9239-GZHZE,0,2023-09-30,113.65,9913.4,72
7205-BAIAD,0,2023-09-30,20.6,1742.9,40
8064-RAVOH,0,2023-09-30,49.85,92.4,1
0219-QAERP,0,2023-09-30,19.8,870.95,30
8963-JLGJT,0,2023-09-30,55.9,257.39,3
2135-DQWAQ,0,2023-09-30,85.3,659.15,5
4056-QHXHZ,0,2023-09-30,107.45,7771.82,72
7401-JIXNM,0,2023-09-30,91.3,6566.64,54
9339-FIIJL,0,2023-09-30,85.95,6941.74,72
6670-MFRPK,0,2023-09-30,79.2,6908.289999999999,69
6177-PEVRA,0,2023-09-30,55.5,3252.79,48
4813-HQMGZ,0,2023-09-30,90.25,822.79,8
7579-KKLOE,0,2023-09-30,91.25,9893.23,71
8402-EIVQS,0,2023-09-30,100.9,8837.619999999999,67
4947-DSMXK,0,2023-09-30,97.7,4863.16,34
7245-NIIWQ,0,2023-09-30,69.85,304.13,3
0002-ORFBO,0,2023-09-30,65.6,974.81,9
3324-OIRTO,0,2023-09-30,104.65,8292.34,71
5414-OFQCB,0,2023-09-30,90.45,7053.6900000000005,57
4967-WPNCF,0,2023-09-30,63.7,4464.8,72
8499-BRXTD,0,2023-09-30,20.1,1098.99,18
9154-QDGTH,0,2023-09-30,104.3,5433.54,43
8197-BFWVU,0,2023-09-30,93.25,6812.79,72
